rank,player,position,inches,weight,forty,city,state,state2,state3,high school,college,player_url,class,teamid,Unnamed: 15,percent rank
22, Jack Snyder   (DS#22 OT/Overall: #9999), OT,77,310.0,5.16 - 5.38,Mill Valley,CA,,,Marin Catholic,San Jose State,https://draftscout.com/dsprofile.php?PlayerId=1024911&DraftYear=2022,2022,115,,0.717948717948718
44, Tre Webb   (DS#44 SS/Overall: #9999), SS,72,202.0,4.48 - 4.68,Riverside,CA,,,Servite,San Jose State,https://draftscout.com/dsprofile.php?PlayerId=1018939&DraftYear=2022,2022,115,,0.6036036036036037
45, Kyle Hoppe   (DS#45 C/Overall: #9999), C,73,290.0,5.22 - 5.42,Temecula,CA,,,Chaparral,San Jose State,https://draftscout.com/dsprofile.php?PlayerId=1018068&DraftYear=2022,2022,115,,0.42105263157894735
60, Tysyn Parker   (DS#60 ILB/Overall: #9999), ILB,73,237.0,4.72 - 4.90,Gardena,CA,,,Serra,San Jose State,https://draftscout.com/dsprofile.php?PlayerId=1017821&DraftYear=2022,2022,115,,0.5121951219512195
62, Billy Bob Humphreys   (DS#62 TE/Overall: #9999), TE,76,245.0,4.76 - 4.95,Malibu,CA,,,Notre Dame,San Jose State,https://draftscout.com/dsprofile.php?PlayerId=1017824&DraftYear=2022,2022,115,,0.33333333333333337
71, Kyle Harmon   (DS#71 ILB/Overall: #9999), ILB,71,229.0,4.68 - 4.87,Antioch,CA,,,Freedom,San Jose State,https://draftscout.com/dsprofile.php?PlayerId=1018096&DraftYear=2022,2022,115,,0.4390243902439024
73, Tyler Nevens   (DS#73 RB/Overall: #9999), RB,72,225.0,4.57 - 4.75,Hacienda Heights,CA,,,Los Altos,San Jose State,https://draftscout.com/dsprofile.php?PlayerId=1025547&DraftYear=2022,2022,115,,0.3173076923076923
82, Jay Lenard   (DS#82 SS/Overall: #9999), SS,72,207.0,4.53 - 4.72,Beaumont,TX,,,Rio Mesa,San Jose State,https://draftscout.com/dsprofile.php?PlayerId=1030148&DraftYear=2022,2022,115,,0.28828828828828834
99, Jesse Chamberlain   (DS#99 OG/Overall: #9999), OG,74,302.0,5.12 - 5.34,Burbank,CA,,,Burroughs,San Jose State,https://draftscout.com/dsprofile.php?PlayerId=1025463&DraftYear=2022,2022,115,,0.4201183431952663
141, Nehemiah Shelton   (DS#141 CB/Overall: #9999), CB,74,168.0,4.42 - 4.60,Gardena,CA,,,Serra,San Jose State,https://draftscout.com/dsprofile.php?PlayerId=1030149&DraftYear=2022,2022,115,,0.1941176470588235
168, Tyler Stevens   (DS#168 OG/Overall: #9999), OG,75,298.0,5.35 - 5.56,Chandler,AZ,,,Hamilton,San Jose State,https://draftscout.com/dsprofile.php?PlayerId=1024642&DraftYear=2022,2022,115,,0.017751479289940808
2, Blake Mazza   (DS#2 K/Overall: #9999), K,69,183.0,4.90 - 5.10,Plano,TX,,,Plano,Southern Methodist,https://draftscout.com/dsprofile.php?PlayerId=1028106&DraftYear=2022,2022,116,,0.9444444444444444
14, Jaylon Thomas   (DS#14 OG/Overall: #9999), OG,75,312.0,5.08 - 5.28,Lubbock,TX,,,Coronado,Southern Methodist,https://draftscout.com/dsprofile.php?PlayerId=1025254&DraftYear=2022,2022,116,,0.9171597633136095
17, Reggie Roberson Jr.   (DS#17 WR/Overall: #9999), WR,71,200.0,4.28 - 4.48,DeSoto,TX,,,Mesquite Horn,Southern Methodist,https://draftscout.com/dsprofile.php?PlayerId=1022452&DraftYear=2022,2022,116,,0.9295154185022027
55, Chevin Calloway   (DS#55 SS/Overall: #9999), SS,70,190.0,4.44 - 4.63,Dallas,TX,,,Bishop Dunne,Southern Methodist,https://draftscout.com/dsprofile.php?PlayerId=1021995&DraftYear=2022,2022,116,,0.5045045045045045
57, Danny Gray   (DS#57 WR/Overall: #9999), WR,73,180.0,4.32 - 4.50,Dallas,TX,,,James Madison,Southern Methodist,https://draftscout.com/dsprofile.php?PlayerId=1051804&DraftYear=2022,2022,116,,0.7577092511013216
71, Beau Morris   (DS#71 OT/Overall: #9999), OT,77,295.0,5.10 - 5.29,Baton Rouge,LA,,,St. Michael The Archangel,Southern Methodist,https://draftscout.com/dsprofile.php?PlayerId=1002642&DraftYear=2022,2022,116,,0.08974358974358976
74, Alan Ali   (DS#74 C/Overall: #9999), C,75,295.0,5.12 - 5.35,Fort Worth,TX,,,Timber Creek,Southern Methodist,https://draftscout.com/dsprofile.php?PlayerId=1002628&DraftYear=2022,2022,116,,0.06578947368421051
90, Hayden Howerton   (DS#90 OG/Overall: #9999), OG,75,300.0,5.08 - 5.30,Katy,TX,,,Katy,Southern Methodist,https://draftscout.com/dsprofile.php?PlayerId=1018592&DraftYear=2022,2022,116,,0.47337278106508873
107, Delano Robinson   (DS#107 OLB/Overall: #9999), OLB,72,238.0,4.72 - 4.90,Denton,TX,,,Billy Ryan,Southern Methodist,https://draftscout.com/dsprofile.php?PlayerId=1017394&DraftYear=2022,2022,116,,0.26206896551724135
120, Trevor Denbow   (DS#120 OLB/Overall: #9999), OLB,71,225.0,4.57 - 4.78,Corsicana,TX,,,Corsicana,Southern Methodist,https://draftscout.com/dsprofile.php?PlayerId=1024823&DraftYear=2022,2022,116,,0.1724137931034483
28, James Tupou   (DS#28 FB/Overall: #9999), FB,69,235.0,4.93 - 5.12,Allen,TX,,,Allen,Texas-El Paso,https://draftscout.com/dsprofile.php?PlayerId=1047394&DraftYear=2022,2022,117,,0.15625
52, Bobby DeHaro   (DS#52 OG/Overall: #9999), OG,75,310.0,5.17 - 5.38,El Paso,TX,,,Montwood,Texas-El Paso,https://draftscout.com/dsprofile.php?PlayerId=1017425&DraftYear=2022,2022,117,,0.6982248520710059
66, Justin Prince   (DS#66 FS/Overall: #9999), FS,69,200.0,4.53 - 4.73,Inglewood,CA,,,Narbonne,Texas-El Paso,https://draftscout.com/dsprofile.php?PlayerId=1047385&DraftYear=2022,2022,117,,0.22352941176470587
92, Trent Thompson   (DS#92 TE/Overall: #9999), TE,74,250.0,4.84 - 5.05,Houston,TX,,,Cypress Falls,Texas-El Paso,https://draftscout.com/dsprofile.php?PlayerId=1025232&DraftYear=2022,2022,117,,0.0
20, Keylon Stokes   (DS#20 WR/Overall: #9999), WR,72,194.0,4.40 - 4.59,Manvel,TX,,,Manvel,Tulsa,https://draftscout.com/dsprofile.php?PlayerId=1023090&DraftYear=2022,2022,118,,0.9162995594713657
28, Allie Green IV   (DS#28 CB/Overall: #9999), CB,74,206.0,4.50 - 4.68,Austin,TX,,,Lyndon B. Johnson,Tulsa,https://draftscout.com/dsprofile.php?PlayerId=1024634&DraftYear=2022,2022,118,,0.8411764705882353
34, Cristian Williams   (DS#34 FS/Overall: #9999), FS,71,180.0,4.48 - 4.69,Dallas,TX,,,Lincoln,Tulsa,https://draftscout.com/dsprofile.php?PlayerId=1039038&DraftYear=2022,2022,118,,0.6
35, Zack Long   (DS#35 K/Overall: #9999), K,69,172.0,4.85 - 5.05,Pacific,MO,,,Eureka Park,Tulsa,https://draftscout.com/dsprofile.php?PlayerId=1052765&DraftYear=2022,2022,118,,0.02777777777777779
54, Gerard Wheeler   (DS#54 C/Overall: #9999), C,75,331.0,5.43 - 5.65,Plano,TX,,,Plano,Tulsa,https://draftscout.com/dsprofile.php?PlayerId=1025125&DraftYear=2022,2022,118,,0.3157894736842105
90, Cullen Wick   (DS#90 DE/Overall: #9999), DE,76,260.0,4.90 - 5.08,Hallettsville,TX,,,Sacred Heart,Tulsa,https://draftscout.com/dsprofile.php?PlayerId=1018806&DraftYear=2022,2022,118,,0.2644628099173554
103, Dylan Couch   (DS#103 OG/Overall: #9999), OG,78,299.0,5.17 - 5.38,Pryor,OK,,,Pryor,Tulsa,https://draftscout.com/dsprofile.php?PlayerId=1024595&DraftYear=2022,2022,118,,0.39644970414201186
113, Chris Paul   (DS#113 OG/Overall: #9999), OG,76,331.0,5.42 - 5.64,Houston,TX,,,Jersey Village,Tulsa,https://draftscout.com/dsprofile.php?PlayerId=1052122&DraftYear=2022,2022,118,,0.3372781065088757
119, Dante Bivens   (DS#119 OG/Overall: #9999), OG,74,324.0,5.27 - 5.48,Spring,TX,,,Klein Collins,Tulsa,https://draftscout.com/dsprofile.php?PlayerId=1052120&DraftYear=2022,2022,118,,0.30177514792899407
121, Jon-Michael Terry   (DS#121 OLB/Overall: #9999), OLB,74,245.0,4.72 - 4.90,Tulsa,OK,,,Victory Christian School,Tulsa,https://draftscout.com/dsprofile.php?PlayerId=1018754&DraftYear=2022,2022,118,,0.16551724137931034
156, Akayleb Evans   (DS#156 CB/Overall: #9999), CB,74,188.0,4.52 - 4.68,McKinney,TX,,,McKinney,Tulsa,https://draftscout.com/dsprofile.php?PlayerId=1025403&DraftYear=2022,2022,118,,0.10588235294117643
176, JuanCarlos Santana   (DS#176 WR/Overall: #9999), WR,73,173.0,4.46 - 4.65,Katy,TX,,,Katy,Tulsa,https://draftscout.com/dsprofile.php?PlayerId=1052133&DraftYear=2022,2022,118,,0.23788546255506604
211, Josh Johnson   (DS#211 WR/Overall: #9999), WR,71,171.0,4.42 - 4.58,Little Rock,AR,,,Central Arkansas Christian,Tulsa,https://draftscout.com/dsprofile.php?PlayerId=1047544&DraftYear=2022,2022,118,,0.10132158590308371
64, Aqeel Glass   (DS#64 QB/Overall: #9999), QB,76,215.0,4.87 - 5.08,St. Louis,MO,,,Lutheran North,Alabama AM,https://draftscout.com/dsprofile.php?PlayerId=1028178&DraftYear=2022,2022,123,,0.22499999999999998
25, Qwynnterrio Cole   (DS#25 SS/Overall: #9999), SS,74,190.0,4.53 - 4.71,Memphis,TN,,,East Memphis,Alcorn State,https://draftscout.com/dsprofile.php?PlayerId=1028188&DraftYear=2022,2022,127,,0.7747747747747747
60, Juwan Taylor   (DS#60 FS/Overall: #9999), FS,70,200.0,4.48 - 4.67,Jackson,MS,,,Provine,Alcorn State,https://draftscout.com/dsprofile.php?PlayerId=1039001&DraftYear=2022,2022,127,,0.2941176470588235
70, Felix Harper   (DS#70 QB/Overall: #9999), QB,71,180.0,4.50 - 4.67,Fairburn,GA,,,Creekside,Alcorn State,https://draftscout.com/dsprofile.php?PlayerId=1030375&DraftYear=2022,2022,127,,0.15000000000000002
99, Devin Washington   (DS#99 CB/Overall: #9999), CB,72,182.0,4.56 - 4.75,Jacksonville,FL,,,University,Angelo State,https://draftscout.com/dsprofile.php?PlayerId=1031678&DraftYear=2022,2022,129,,0.42352941176470593
8, Shaun Jolly   (DS#8 CB/Overall: #9999), CB,69,180.0,4.47 - 4.68,Stone Mountain,GA,,,Stephenson,Appalachian State,https://draftscout.com/dsprofile.php?PlayerId=1024811&DraftYear=2022,2022,130,,0.9529411764705882
14, Demetrius Taylor   (DS#14 DT/Overall: #9999), DT,73,295.0,4.83 - 5.04,Miami,FL,,,Northwestern,Appalachian State,https://draftscout.com/dsprofile.php?PlayerId=1025475&DraftYear=2022,2022,130,,0.8691588785046729
15, Chase Brice   (DS#15 QB/Overall: #9999), QB,74,235.0,4.70 - 4.90,Grayson,GA,,,Grayson,Appalachian State,https://draftscout.com/dsprofile.php?PlayerId=1021921&DraftYear=2022,2022,130,,0.8125
29, Jalen Virgil   (DS#29 WR/Overall: #9999), WR,73,205.0,4.25 - 4.43,Lawrenceville,GA,,,Mountain View,Appalachian State,https://draftscout.com/dsprofile.php?PlayerId=1029674&DraftYear=2022,2022,130,,0.8766519823788547
35, Corey Sutton   (DS#35 WR/Overall: #9999), WR,74,205.0,4.40 - 4.63,Cornelius,NC,,,Mallard Creek,Appalachian State,https://draftscout.com/dsprofile.php?PlayerId=1028855&DraftYear=2022,2022,130,,0.8502202643171806
35, Daetrich Harrington   (DS#35 RB/Overall: #9999), RB,71,190.0,4.44 - 4.63,Douglasville,GA,,,Alexander,Appalachian State,https://draftscout.com/dsprofile.php?PlayerId=1025380&DraftYear=2022,2022,130,,0.6730769230769231
37, Xavier Subotsch   (DS#37 P/Overall: #9999), P,72,195.0,4.95 - 5.15,Melbourne,AUS,,,Haileyburg,Appalachian State,https://draftscout.com/dsprofile.php?PlayerId=1004482&DraftYear=2022,2022,130,,0.21276595744680848
42, Kaiden Smith   (DS#42 FS/Overall: #9999), FS,72,200.0,4.50 - 4.68,Lawrenceville,GA,,,Mountain View,Appalachian State,https://draftscout.com/dsprofile.php?PlayerId=1030207&DraftYear=2022,2022,130,,0.5058823529411764
50, Baer Hunter   (DS#50 OG/Overall: #9999), OG,73,292.0,5.12 - 5.34,Clemmons,NC,,,West Forsyth,Appalachian State,https://draftscout.com/dsprofile.php?PlayerId=1025101&DraftYear=2022,2022,130,,0.7100591715976332
54, Trey Cobb   (DS#54 OLB/Overall: #9999), OLB,74,218.0,4.63 - 4.83,Waycross,GA,,,Ware County,Appalachian State,https://draftscout.com/dsprofile.php?PlayerId=1030143&DraftYear=2022,2022,130,,0.6275862068965516
63, Henry Pearson   (DS#63 TE/Overall: #9999), TE,75,250.0,4.68 - 4.84,Ho-Ho-Kus,NJ,,,Paramus Catholic,Appalachian State,https://draftscout.com/dsprofile.php?PlayerId=1007695&DraftYear=2022,2022,130,,0.32183908045977017
67, Thomas Hennigan   (DS#67 WR/Overall: #9999), WR,72,210.0,4.50 - 4.68,Greensboro,NC,,,Northwest Guilford,Appalachian State,https://draftscout.com/dsprofile.php?PlayerId=1022243&DraftYear=2022,2022,130,,0.7136563876651982
71, Ryan Huff   (DS#71 SS/Overall: #9999), SS,72,210.0,4.55 - 4.75,Athens,GA,,,Cedar Shoals,Appalachian State,https://draftscout.com/dsprofile.php?PlayerId=1030285&DraftYear=2022,2022,130,,0.3783783783783784
95, DMarco Jackson   (DS#95 ILB/Overall: #9999), ILB,73,225.0,4.68 - 4.88,Spartanburg,SC,,,Broome,Appalachian State,https://draftscout.com/dsprofile.php?PlayerId=1025217&DraftYear=2022,2022,130,,0.24390243902439024
135, Tim Frizzell   (DS#135 OLB/Overall: #9999), OLB,72,220.0,4.67 - 4.87,Knoxville,TN,,,Hardin Valley Academy,Appalachian State,https://draftscout.com/dsprofile.php?PlayerId=1004481&DraftYear=2022,2022,130,,0.08275862068965523
146, Caleb Spurlin   (DS#146 OLB/Overall: #9999), OLB,70,240.0,4.78 - 4.98,Galax,VA,,,Galax,Appalachian State,https://draftscout.com/dsprofile.php?PlayerId=1003212&DraftYear=2022,2022,130,,0.006896551724137945
159, Steven Jones   (DS#159 CB/Overall: #9999), CB,70,190.0,4.43 - 4.62,Rockingham,NC,,,Richmond Senior,Appalachian State,https://draftscout.com/dsprofile.php?PlayerId=1023822&DraftYear=2022,2022,130,,0.08823529411764708
163, Malik Williams   (DS#163 WR/Overall: #9999), WR,69,185.0,4.43 - 4.60,Chester,SC,,,Chester Senior,Appalachian State,https://draftscout.com/dsprofile.php?PlayerId=1029676&DraftYear=2022,2022,130,,0.2951541850220264
111, Shawn Steele   (DS#111 CB/Overall: #9999), CB,70,180.0,4.51 - 4.71,Arlington,TX,,,Arlington,Arkansas-Pine Bluff,https://draftscout.com/dsprofile.php?PlayerId=1038122&DraftYear=2022,2022,134,,0.3529411764705882
224, Harry Ballard III   (DS#224 WR/Overall: #9999), WR,74,205.0,4.56 - 4.76,St. Louis,MO,,,McCluer North,Arkansas-Pine Bluff,https://draftscout.com/dsprofile.php?PlayerId=1030369&DraftYear=2022,2022,134,,0.048458149779735726
228, Josh Wilkes   (DS#228 WR/Overall: #9999), WR,74,183.0,4.48 - 4.67,Rock Hill,SC,,,South Pointe,Arkansas-Pine Bluff,https://draftscout.com/dsprofile.php?PlayerId=1028191&DraftYear=2022,2022,134,,0.03083700440528636
85, Kordell Jackson   (DS#85 CB/Overall: #9999), CB,69,185.0,4.38 - 4.57,Birmingham,AL,,,Ramsay,Austin Peay,https://draftscout.com/dsprofile.php?PlayerId=1004325&DraftYear=2022,2022,138,,0.5058823529411764
80, Myles Wolfolk   (DS#80 FS/Overall: #9999), FS,72,195.0,4.53 - 4.72,Largo,MD,,,Henry A. Wise,Bowie State,https://draftscout.com/dsprofile.php?PlayerId=1018961&DraftYear=2022,2022,146,,0.07058823529411762
110, Demetri Morsell   (DS#110 CB/Overall: #9999), CB,70,170.0,4.46 - 4.65,Upper Marlboro,MD,,,Wise,Bowie State,https://draftscout.com/dsprofile.php?PlayerId=1030766&DraftYear=2022,2022,146,,0.35882352941176465
28, EJ Perry   (DS#28 QB/Overall: #9999), QB,73,210.0,4.52 - 4.72,Andover,MA,,,Andover,Brown,https://draftscout.com/dsprofile.php?PlayerId=1004126&DraftYear=2022,2022,149,,0.6625
232, Quentin Harrison   (DS#232 WR/Overall: #9999), WR,74,200.0,4.51 - 4.73,Chula Vista,CA,,,Bonita Vista,Cal Poly,https://draftscout.com/dsprofile.php?PlayerId=1039009&DraftYear=2022,2022,157,,0.013215859030836996
61, Elijah Dotson   (DS#61 RB/Overall: #9999), RB,69,185.0,4.46 - 4.65,Sacramento,CA,,,Antelope,Sacramento State,https://draftscout.com/dsprofile.php?PlayerId=1027889&DraftYear=2022,2022,160,,0.42307692307692313
73, Asher OHara   (DS#73 QB/Overall: #9999), QB,72,190.0,4.45 - 4.64,Rolling Meadows,IL,,,Rolling Meadows,Sacramento State,https://draftscout.com/dsprofile.php?PlayerId=1017775&DraftYear=2022,2022,160,,0.11250000000000004
157, Pierre Williams   (DS#157 WR/Overall: #9999), WR,73,210.0,4.50 - 4.68,Gustine,CA,,,Patterson,Sacramento State,https://draftscout.com/dsprofile.php?PlayerId=1024908&DraftYear=2022,2022,160,,0.3215859030837004
131, Braxton Westfield   (DS#131 WR/Overall: #9999), WR,75,205.0,4.50 - 4.68,Simpsonville,SC,,,Christ Church Episcopal,Carson-Newman,https://draftscout.com/dsprofile.php?PlayerId=1031471&DraftYear=2022,2022,163,,0.43171806167400884
70, Lujuan Winningham   (DS#70 WR/Overall: #9999), WR,74,190.0,4.42 - 4.59,Humble,TX,,,Atascocita,Central Arkansas,https://draftscout.com/dsprofile.php?PlayerId=1030359&DraftYear=2022,2022,165,,0.7004405286343612
111, J.W. Jones   (DS#111 DE/Overall: #9999), DE,75,268.0,4.83 - 5.04,Rayville,LA,,,Rayville,Central Arkansas,https://draftscout.com/dsprofile.php?PlayerId=1039019&DraftYear=2022,2022,165,,0.09090909090909094
140, Tre Jones   (DS#140 OLB/Overall: #9999), OLB,74,255.0,4.87 - 5.08,Providence,RI,,,St. Raphael Academy,Central Connecticut,https://draftscout.com/dsprofile.php?PlayerId=1028232&DraftYear=2022,2022,166,,0.0482758620689655
165, Tyshaun James   (DS#165 WR/Overall: #9999), WR,74,210.0,4.48 - 4.67,Middletown,CT,,,Middletown,Central Connecticut,https://draftscout.com/dsprofile.php?PlayerId=1003065&DraftYear=2022,2022,166,,0.28634361233480177
85, Ubong Udom   (DS#85 DE/Overall: #9999), DE,74,265.0,-,St. Joseph,MO,,,Benton,Central Missouri,https://draftscout.com/dsprofile.php?PlayerId=1030695&DraftYear=2022,2022,169,,0.30578512396694213
57, Grant Breneman   (DS#57 QB/Overall: #9999), QB,72,205.0,4.76 - 4.95,Mechanicsburg,PA,,,Cedar Cliff,Colgate,https://draftscout.com/dsprofile.php?PlayerId=1026174&DraftYear=2022,2022,178,,0.30000000000000004
98, Wesley Dugger   (DS#98 RB/Overall: #9999), RB,71,205.0,-,Henrico,VA,,,Mills E. Godwin,Davidson,https://draftscout.com/dsprofile.php?PlayerId=1018317&DraftYear=2022,2022,185,,0.07692307692307687
65, Brandon Easterling   (DS#65 SS/Overall: #9999), SS,71,203.0,4.50 - 4.68,Fairborn,OH,,,Fairborn,Dayton,https://draftscout.com/dsprofile.php?PlayerId=1031207&DraftYear=2022,2022,186,,0.42342342342342343
62, Kedrick Whitehead   (DS#62 SS/Overall: #9999), SS,70,195.0,4.50 - 4.68,Middletown,DE,,,Middletown,Delaware,https://draftscout.com/dsprofile.php?PlayerId=1037470&DraftYear=2022,2022,187,,0.4504504504504504
64, David Kroll   (DS#64 OT/Overall: #9999), OT,78,315.0,5.25 - 5.45,Reston,VA,,,South Lakes,Delaware,https://draftscout.com/dsprofile.php?PlayerId=1039021&DraftYear=2022,2022,187,,0.17948717948717952
78, Junior Faulk   (DS#78 CB/Overall: #9999), CB,72,200.0,4.48 - 4.67,Jayess,MS,,,Salem,Delta State,https://draftscout.com/dsprofile.php?PlayerId=1031049&DraftYear=2022,2022,189,,0.5470588235294118
103, Will Warner   (DS#103 SS/Overall: #9999), SS,74,201.0,4.52 - 4.72,Pella,IA,,,Pella,Drake,https://draftscout.com/dsprofile.php?PlayerId=1017114&DraftYear=2022,2022,192,,0.09909909909909909
116, Tyree Robinson   (DS#116 CB/Overall: #9999), CB,71,184.0,4.38 - 4.57,Gainesville,GA,,,Gainesville,East Tennessee State,https://draftscout.com/dsprofile.php?PlayerId=1028351&DraftYear=2022,2022,196,,0.32352941176470584
82, Johnathan Brantley   (DS#82 QB/Overall: #9999), QB,72,195.0,4.65 - 4.85,Houston,TX,,,CE King,Eastern Illinois,https://draftscout.com/dsprofile.php?PlayerId=1017156&DraftYear=2022,2022,198,,0.012499999999999956
85, Dytarious Johnson   (DS#85 ILB/Overall: #9999), ILB,72,255.0,4.75 - 4.95,Prattville,AL,,,Prattville,Eastern Illinois,https://draftscout.com/dsprofile.php?PlayerId=1024082&DraftYear=2022,2022,198,,0.3252032520325203
85, Raymond Crittenden   (DS#85 SS/Overall: #9999), SS,73,205.0,4.65 - 4.85,Hallandale,FL,,,Hallandale,Eastern Illinois,https://draftscout.com/dsprofile.php?PlayerId=1039004&DraftYear=2022,2022,198,,0.26126126126126126
143, Mark Williams   (DS#143 CB/Overall: #9999), CB,71,175.0,4.52 - 4.73,Ft. Lauderdale,FL,,,St. Thomas Aquinas,Eastern Illinois,https://draftscout.com/dsprofile.php?PlayerId=1039022&DraftYear=2022,2022,198,,0.1823529411764706
54, Tristen Taylor   (DS#54 OT/Overall: #9999), OT,77,325.0,5.30 - 5.50,Stockton,CA,,,Stagg,Eastern Washington,https://draftscout.com/dsprofile.php?PlayerId=1002636&DraftYear=2022,2022,201,,0.3076923076923077
189, Talolo Limu-Jones   (DS#189 WR/Overall: #9999), WR,76,220.0,4.54 - 4.73,Vallejo,CA,,,Grace Davis,Eastern Washington,https://draftscout.com/dsprofile.php?PlayerId=1039024&DraftYear=2022,2022,201,,0.18502202643171806
32, Davis Cheek   (DS#32 QB/Overall: #9999), QB,74,210.0,4.77 - 4.94,Matthews,NC,,,Butler,Elon,https://draftscout.com/dsprofile.php?PlayerId=1026106&DraftYear=2022,2022,204,,0.6125
121, Chandler Zavala   (DS#121 OG/Overall: #9999), OG,76,325.0,5.19 - 5.37,Woodbridge,VA,,,Forest Park,Fairmont State,https://draftscout.com/dsprofile.php?PlayerId=1024083&DraftYear=2022,2022,207,,0.2899408284023669
98, James Ceasar   (DS#98 CB/Overall: #9999), CB,70,195.0,4.56 - 4.74,Detroit,MI,,,East English Village,Ferris State,https://draftscout.com/dsprofile.php?PlayerId=1030637&DraftYear=2022,2022,209,,0.4294117647058824
36, Chris Faddoul   (DS#36 P/Overall: #9999), P,71,210.0,4.97 - 5.13,Wesley Chapel,FL,,,Wiregrass Ranch,Florida AM,https://draftscout.com/dsprofile.php?PlayerId=1025088&DraftYear=2022,2022,210,,0.23404255319148937
106, Keene Forbes   (DS#106 OG/Overall: #9999), OG,74,315.0,5.26 - 5.50,Miami,FL,,,Everglades,Florida AM,https://draftscout.com/dsprofile.php?PlayerId=1037591&DraftYear=2022,2022,210,,0.37869822485207105
33, Michael Irvin II   (DS#33 TE/Overall: #9999), TE,75,235.0,4.65 - 4.85,Ft Lauderdale,FL,,,St. Thomas Aquinas,Florida Atlantic,https://draftscout.com/dsprofile.php?PlayerId=1017839&DraftYear=2022,2022,211,,0.6551724137931034
55, Nick Tronti   (DS#55 QB/Overall: #9999), QB,74,210.0,4.56 - 4.76,Ponte Vedra Beach,FL,,,Ponte Vedra,Florida Atlantic,https://draftscout.com/dsprofile.php?PlayerId=1024435&DraftYear=2022,2022,211,,0.32499999999999996
62, Teja Young   (DS#62 FS/Overall: #9999), FS,71,190.0,4.50 - 4.68,West Palm Beach,FL,,,Palm Beach Lakes,Florida Atlantic,https://draftscout.com/dsprofile.php?PlayerId=1052229&DraftYear=2022,2022,211,,0.2705882352941177
70, Nick Weber   (DS#70 C/Overall: #9999), C,75,295.0,5.27 - 5.48,Pompano Beach,FL,,,Stoneman Douglas,Florida Atlantic,https://draftscout.com/dsprofile.php?PlayerId=1018489&DraftYear=2022,2022,211,,0.11842105263157898
